fire_hydrants,種別,管轄署所,住所,緯度,経度,口径,備考
9129,公設消火栓,中消防署,福井市順化１丁目１６番１８号,36.06466124166666,136.21535295555555,100,
9130,公設消火栓,中消防署,福井市順化２丁目１９番１５号,36.066259997222225,136.21421708055558,100,
9131,公設消火栓,中消防署,福井市順化１丁目２番３号,36.062838508333336,136.21626586111114,150,
9132,公設消火栓,中消防署,福井市順化２丁目２７番１０号,36.06720381666667,136.21240728055554,100,
9133,公設消火栓,中消防署,福井市順化２丁目１７番９号,36.06658590277778,136.21255325555555,100,
9134,公設消火栓,中消防署,福井市順化２丁目１６番５号,36.06553003611111,136.2123752583333,100,
9135,公設消火栓,中消防署,福井市順化１丁目１４番１７号,36.065230213888896,136.21686880833334,100,
9136,公設消火栓,中消防署,福井市順化１丁目５番１８号,36.06379437222221,136.21582490555554,100,
9137,公設消火栓,中消防署,福井市順化１丁目２４番６号,36.06685901111111,136.2171227833333,200,
9138,公設防火水槽,西分署,福井市地蔵堂町１０番５号,36.08702707222221,136.18924276944443,,
9139,公設消火栓,東消防署,福井市次郎丸町３３番４号,36.04012088333332,136.27831545555557,100,
9140,公設消火栓,東消防署,福井市次郎丸町３２番２４号,36.03965386944444,136.27659961111112,100,
9141,公設防火水槽,東消防署,福井市次郎丸町３６字３６－１,36.040256872222216,136.27838944166666,,
9142,公設防火水槽,美山分署,福井市椙谷町６番６号,35.99118444444445,136.37442277499997,,
9143,公設消火栓,東消防署,福井市城東３丁目１３番１７号,36.060564597222225,136.2400391111111,150,
9144,公設消火栓,東消防署,福井市城東３丁目８番９号,36.062531336111114,136.23892311388892,100,
9145,公設防火水槽,清水分署,福井市清水山町４４番３８号,36.01064690277777,136.1608642972222,,
9146,公設防火水槽,清水分署,福井市清水山町５８番９号,36.007461352777774,136.1582428277778,,
9147,公設防火水槽,清水分署,福井市清水山町２６番１０号,36.00977201944445,136.15891156944446,,
9148,公設防火水槽,清水分署,福井市清水山町４３番１１号,36.01133879444444,136.16017230555556,,
9149,公設防火水槽,清水分署,福井市清水山町５４番４３号,36.005769622222225,136.1606536777778,,
9150,公設防火水槽,清水分署,福井市清水山町４５番３４号,36.008905166666665,136.16132838333337,,
9151,河川,清水分署,福井市清水山町５１番１６号,36.00727543055555,136.16300034722224,,
9152,公設消火栓,南消防署,福井市下莇生田町２番１号１,36.03084579166667,136.21823081388888,100,
9153,公設消火栓,南消防署,福井市下莇生田町３番１０５号,36.02848507777778,136.21679800555557,250,
9154,公設消火栓,南消防署,福井市下莇生田町２８番６号２４,36.02578245,136.21692310833333,100,
9155,公設消火栓,南消防署,福井市下莇生田町１７番１７号,36.024446866666665,136.22623669722222,100,
9156,公設消火栓,南消防署,福井市下莇生田町１３番１８号,36.02649154444445,136.2245106888889,150,
9157,公設消火栓,清水分署,福井市竹生町地係,36.04342372777778,136.15477438611114,100,
9158,公設消火栓,中消防署,福井市新田塚１丁目５３番５号,36.09251361111111,136.20643485277776,150,
9159,公設消火栓,南消防署,福井市木田１丁目１４０６番　,36.048163575000004,136.22193380833332,100,
9160,その他,臨海消防署,福井市石橋町地係　ため池,36.14445125833333,136.10244154722224,,
9161,公設消火栓,川西分署,福井市田ノ谷町１４番６号,36.1055761,136.17614040833334,100,
9162,公設消火栓,足羽分遣所,福井市荒木新保町７９番１号,36.033338244444444,136.26619156944443,100,
9163,公設消火栓,足羽分遣所,福井市荒木新保町３０番２９号,36.03505409444445,136.26854733333334,100,
9164,公設消火栓,足羽分遣所,福井市荒木新保町２０番３３号,36.03514310277779,136.26904730000004,100,
9165,公設消火栓,足羽分遣所,福井市荒木新保町３０番５号,36.03495406388889,136.2674224,100,
9166,公設消火栓,足羽分遣所,福井市荒木新保町２９番１号３,36.03640083611112,136.26692133888886,100,
9167,公設消火栓,足羽分遣所,福井市荒木新保町２９番６号,36.03594095277778,136.26808630555558,100,
9168,公設消火栓,足羽分遣所,福井市荒木新保町２０番２１号,36.035759025000004,136.26924225833332,100,
9169,公設消火栓,足羽分遣所,福井市荒木新保町１７番２６号,36.03348250277777,136.27339710555557,150,
9170,公設消火栓,足羽分遣所,福井市荒木新保町３７番９号,36.033796413888886,136.2721881861111,150,
9171,公設消火栓,足羽分遣所,福井市荒木新保町８３番１３号,36.03268515833334,136.26147790555558,150,
9172,公設消火栓,足羽分遣所,福井市荒木新保町８１番２９号,36.03192732777778,136.26299186944445,150,
9173,公設消火栓,足羽分遣所,福井市荒木新保町８１番２９号,36.031161508333334,136.2648837972222,150,
9174,公設消火栓,足羽分遣所,福井市荒木新保町７８番８号,36.03083859444444,136.26597574444443,150,
9175,公設消火栓,足羽分遣所,福井市成願寺町６番６号,36.03326657222222,136.27451102499998,150,
9176,公設消火栓,足羽分遣所,福井市成願寺町４番３９号,36.031214036111116,136.2789107083333,100,
9177,公設消火栓,足羽分遣所,福井市成願寺町４番４０号,36.03114406944445,136.27949665833336,100,
9178,公設消火栓,足羽分遣所,福井市成願寺町４番４７号,36.03180000277778,136.28021559166663,100,
9179,公設消火栓,足羽分遣所,福井市成願寺町１０番字号,36.02948026666667,136.2784547777778,150,
9180,公設消火栓,足羽分遣所,福井市成願寺町,36.02834240833333,136.27795484722222,150,
9181,公設消火栓,中消防署,福井市順化２丁目２４番２２号,36.06673294166667,136.21440806666666,200,
9182,公設消火栓,中消防署,福井市順化２丁目２４番２５号,36.06687189166667,136.21344516666665,250,
9183,公設消火栓,足羽分遣所,福井市下東郷町１６番４９号,36.01907321944445,136.2613678222222,150,
9184,公設消火栓,足羽分遣所,福井市下東郷町１８番１８号,36.02032900833334,136.26051685,100,
9185,公設消火栓,足羽分遣所,福井市下東郷町１９番２８号,36.020858938888885,136.26095377500002,100,
9186,公設消火栓,足羽分遣所,福井市下東郷町３番１２号,36.016687425,136.25067992222225,100,
9187,公設消火栓,足羽分遣所,福井市下東郷町１９番２１号,36.01906526944445,136.26333762500002,150,
9188,公設消火栓,足羽分遣所,福井市下東郷町２７番２９号,36.01916523333333,136.26243471111113,150,
9189,公設消火栓,足羽分遣所,福井市下東郷町３番４２号,36.016570461111115,136.25224677499997,100,
9190,公設消火栓,足羽分遣所,福井市下東郷町１７番１６号,36.01997009722221,136.2618457416667,100,
9191,公設消火栓,足羽分遣所,福井市下東郷町１７番８号,36.02040402777777,136.2617237277778,100,
9192,公設消火栓,足羽分遣所,福井市下東郷町１６番２７号,36.01962911388888,136.26043190000004,100,
9193,公設消火栓,足羽分遣所,福井市下東郷町２９番４号,36.019854186111104,136.26458447500002,150,
9194,公設消火栓,南消防署,福井市下莇生田町２０番４号,36.02630255555556,136.22376472777776,100,
9195,公設消火栓,南消防署,福井市下莇生田町１５番９号,36.024909825,136.22736463055557,150,
9196,公設消火栓,南消防署,福井市下莇生田町１８番２９号,36.02544972500001,136.22614766111113,150,
9197,公設消火栓,南消防署,福井市下莇生田町１８番１号,36.02572167777778,136.22573666666668,150,
9198,公設消火栓,南消防署,福井市下莇生田町２１番４１号,36.025188722222225,136.22433674722225,100,
9199,公設消火栓,南消防署,福井市下莇生田町２７番１号２１,36.02802115833333,136.2174119916667,100,
9200,公設消火栓,清水分署,福井市清水山町４７番１１号,36.00937810555555,136.16214527222223,75,
9201,公設消火栓,清水分署,福井市清水山町４５番１４号,36.008519227777775,136.16159738611114,75,
9202,公設消火栓,東消防署,福井市曽万布町１０番１号３,36.04537764166666,136.25846354166666,150,
9203,公設消火栓,東消防署,福井市曽万布町４番１号,36.04311191388889,136.26066145833335,100,
9204,公設消火栓,東消防署,福井市曽万布町１９番３号,36.05126913333333,136.2595052861111,100,
9205,公設消火栓,東消防署,福井市曽万布町９番５５号,36.04368081944445,136.25951151111113,100,
9206,公設消火栓,東消防署,福井市曽万布町１３番３９号,36.04551173333334,136.2619383138889,300,
9207,公設消火栓,東消防署,福井市曽万布町１２番２０号,36.045964633333334,136.2602414027778,250,
9208,公設消火栓,東消防署,福井市曽万布町１１番５号,36.045944588888894,136.258447525,250,
9209,公設防火水槽,東消防署,福井市曽万布町１０番３３号,36.044422775,136.26026144722223,,
9210,公設防火水槽,東消防署,福井市曽万布町,36.04319194444444,136.2617023972222,,
9211,公設消火栓,足羽分遣所,福井市高尾町１１番１２４号,36.02538497777777,136.29708834999997,150,
9212,公設消火栓,足羽分遣所,福井市高尾町１１番２００号,36.026945641666664,136.29535254722222,150,
9213,公設防火水槽,北分署,福井市天池町３８番３５号,36.10452574166666,136.21791138333333,,
9214,公設防火水槽,北分署,福井市天池町３８番２号,36.10574459166667,136.21746644444445,,
9215,公設防火水槽,北分署,福井市天池町３４番３５号２,36.10632556388889,136.21947516666668,,
9216,公設防火水槽,北分署,福井市天池町３８番,36.10431471944444,136.21549473611114,,
9217,公設防火水槽,北分署,福井市天池町３８番,36.10455663888888,136.21275413055554,,
9218,公設消火栓,麻生津分遣所,福井市安保町７番４９号,36.009758983333334,136.19827602499998,100,
9219,公設防火水槽,麻生津分遣所,福井市安保町９番３５号,36.00956201111111,136.19818304444442,,
9220,私設防火水槽,麻生津分遣所,福井市安保町９番２２号,36.00907906388888,136.1976811083333,,
9221,公設消火栓,北分署,福井市石盛町７１４番１号,36.1181322,136.22070793333333,200,
9222,公設消火栓,北分署,福井市石盛町７０１番,36.118171233333335,136.2222407638889,200,
9223,公設消火栓,北分署,福井市石盛町１０２２番,36.11492455,136.2192911472222,100,
9224,公設消火栓,北分署,福井市石盛町１０２２番,36.115468491666675,136.2195081138889,100,
9225,公設消火栓,北分署,福井市石盛町１０１４番,36.11628839166667,136.21947810277777,100,
9226,公設消火栓,足羽分遣所,福井市荒木新保町７８番５号,36.03105759722223,136.2669666611111,150,
9227,公設消火栓,足羽分遣所,福井市荒木新保町７９番２５号,36.03256040555556,136.26756653055554,150,
9228,公設消火栓,足羽分遣所,福井市荒木新保町４０番７号,36.03383524444444,136.26799143055558,150,
9229,公設消火栓,足羽分遣所,福井市荒木新保町２７番１６号,36.03554795833334,136.2669613888889,100,
9230,公設消火栓,国見分遣所,福井市鮎川町１７番１８号５,36.097781161111115,136.03538335833338,100,
9231,公設消火栓,国見分遣所,福井市鮎川町２１番７号２,36.09618624722223,136.03386751666665,100,
9232,公設消火栓,国見分遣所,福井市鮎川町８６番２１号,36.091664675000004,136.03508656944445,75,
9233,公設消火栓,清水分署,福井市朝宮町１０番１８号,36.03745763888888,136.17398223888887,100,
9234,公設消火栓,清水分署,福井市朝宮町１０番２６号,36.0369827,136.1742482138889,100,
9235,公設消火栓,清水分署,福井市朝宮町１１番２９号,36.037282680555556,136.17485414166669,100,
9236,公設消火栓,清水分署,福井市朝宮町１番１４号,36.040511236111115,136.17076756388886,75,
9237,公設防火水槽,清水分署,福井市朝宮町２番１５号,36.03865945277778,136.17151049999998,,
9238,公設防火水槽,清水分署,福井市朝宮町１１番２９号,36.03707669722222,136.17460417499998,,
9239,公設防火水槽,清水分署,福井市朝宮町１番１４号,36.04022626944444,136.1707955638889,,
9240,公設防火水槽,川西分署,福井市足谷町７番１１号,36.076975930555555,136.10716986388886,,
9241,公設防火水槽,美山分署,福井市味見河内町２５番２２号,35.94563683611111,136.44422414166667,,
9242,公設防火水槽,美山分署,福井市味見河内町１８番２２号,35.947175558333335,136.44115250833332,,
9243,公設防火水槽,美山分署,福井市味見河内町１５番３号,35.949050275,136.4387447805556,,
9244,公設消火栓,足羽分遣所,福井市下東郷町１１番４号,36.01694847777779,136.25860716666665,100,
9245,私設防火水槽,足羽分遣所,福井市下東郷町１１番４号,36.01669551388889,136.25848818611115,,
9246,公設消火栓,東消防署,福井市下中町５番１６７号,36.076036991666676,136.25999659722225,100,
9247,公設消火栓,東消防署,福井市下中町４番６４号,36.07795884722223,136.2604795111111,150,
9248,公設消火栓,東消防署,福井市下中町２番１号,36.07488677222222,136.2540520833333,150,
9249,公設消火栓,東消防署,福井市下中町２番１号,36.07401681944445,136.25338314444448,150,
9250,公設消火栓,東消防署,福井市下中町６番３８８号,36.07488109166666,136.25987163333332,150,
9251,プール,麻生津分遣所,福井市下河北町５３番１号,36.012648652777784,136.23100084444442,,
9252,公設消火栓,清水分署,福井市下天下町４番２２号,36.039654125000006,136.14057699999998,200,
9253,公設消火栓,南消防署,福井市下荒井町３番５９号,36.026535025,136.20668168333333,100,
9254,公設消火栓,南消防署,福井市下荒井町１０番４０３号,36.02741767222222,136.2009880388889,150,
9255,公設消火栓,南消防署,福井市下荒井町,36.02421860555555,136.21488128333334,150,
9256,公設消火栓,南消防署,福井市下荒井町１８番５号,36.02490723333333,136.20649276388886,200,
9257,公設消火栓,南消防署,福井市下荒井町２１番５０号,36.0247354,136.21011552777776,150,
9258,公設消火栓,南消防署,福井市下荒井町４番２５号,36.026313147222226,136.20889054166665,200,
9259,公設消火栓,南消防署,福井市下荒井町１９番５０号,36.02359652222221,136.20922962777775,250,
9260,プール,南消防署,福井市下荒井町１３番２４０号,36.02499104166667,136.20223205277782,,
9261,公設消火栓,足羽分遣所,福井市高尾町１８番１９号,36.027448936111114,136.30056270833333,100,
9262,公設消火栓,足羽分遣所,福井市高尾町１８番３６号,36.02713193611111,136.29991582777777,100,
9263,公設消火栓,足羽分遣所,福井市高尾町２１番１６号,36.026210058333334,136.29973290833334,100,
9264,公設消火栓,足羽分遣所,福井市高尾町１５番２２号,36.026443961111106,136.2988630277778,100,
9265,公設消火栓,足羽分遣所,福井市高尾町１１番１０１号,36.02671573055556,136.29618842777776,150,
9266,公設消火栓,足羽分遣所,福井市高尾町１１番１７８号,36.02534386111111,136.29528362222223,150,
9267,公設消火栓,足羽分遣所,福井市高尾町１１番１７４号,36.02484595555555,136.2956385888889,150,
9268,公設消火栓,東消防署,福井市成和１丁目２１１０番,36.054810286111106,136.2419732416667,100,
9269,公設消火栓,東消防署,福井市成和１丁目３１１７番,36.05318246666667,136.24212329722224,100,
9270,公設消火栓,東分署,福井市新保１丁目１８０７番,36.079574022222225,136.24921640000002,100,
9271,公設消火栓,東分署,福井市新保３丁目２２１２番１号,36.08054713055556,136.252894075,100,
9272,公設消火栓,東分署,福井市新保２丁目５２３番,36.08029908055556,136.25158818888892,100,
9273,公設消火栓,東分署,福井市新保２丁目５１０番,36.07969108055556,136.25046929444446,100,
9274,公設消火栓,東分署,福井市新保２丁目２１０３番,36.08183781666666,136.249997275,100,
9275,公設消火栓,東分署,福井市新保２丁目２１２番,36.07852222222222,136.2506553111111,100,
9276,公設消火栓,東分署,福井市新保２丁目３０５番,36.07904124166666,136.25200218611113,100,
9277,公設消火栓,東分署,福井市新保１丁目２１８番,36.07901610000001,136.24947539444443,250,
9278,公設消火栓,東分署,福井市新保１丁目８０１番,36.08128763888888,136.24597558055558,100,
9279,公設防火水槽,東分署,福井市新保３丁目地係,36.08164094444445,136.2517551388889,,
9280,公設消火栓,北分署,福井市石盛町１００８番,36.116963308333325,136.21942509444443,100,
9281,公設消火栓,北分署,福井市石盛１丁目５０４番,36.11746651944444,136.2287071222222,100,
9282,公設消火栓,北分署,福井市石盛町７１３番２号,36.11778823333333,136.2204549666667,100,
9283,公設消火栓,北分署,福井市石盛町６１２番,36.11692433888888,136.22051397222225,100,
9284,公設消火栓,北分署,福井市石盛町３１１番,36.11825526666667,136.223632625,200,
9285,公設消火栓,北分署,福井市石盛町８０４番,36.11720730277778,136.22042497777775,100,
9286,公設消火栓,北分署,福井市石盛町７０７番２号,36.11750529444445,136.22149985277778,100,
9287,公設消火栓,北分署,福井市石盛町３１８番２号,36.11737733611111,136.22249675000003,100,
9288,公設消火栓,北分署,福井市石盛町３１１番,36.11756834444444,136.22343565277774,100,
9289,公設消火栓,北分署,福井市石盛町９２２番,36.11659638888888,136.22092993055554,100,
9290,公設消火栓,北分署,福井市石盛町５３６番,36.116663438888885,136.2229967083333,100,
9291,私設防火水槽,臨海消防署,福井市石橋町２９番７５号,36.15765584999999,136.10013771944446,,
9292,私設防火水槽,臨海消防署,福井市石橋町２９番７５号,36.159524641666664,136.10144846666668,,
9293,公設消火栓,中消防署,福井市幾久町２番２０号,36.088052758333326,136.22663156666664,200,
9294,公設消火栓,中消防署,福井市幾久町２番２２号,36.088790736111115,136.22767254166666,100,
9295,公設消火栓,中消防署,福井市幾久町９番２７号,36.08340632777777,136.22716453333334,100,
9296,公設消火栓,川西分署,福井市荒谷町１７番１５号,36.119529747222224,136.14066357222225,150,
9297,公設消火栓,川西分署,福井市荒谷町１番８号,36.118204927777775,136.1408665527778,150,
9298,公設消火栓,川西分署,福井市荒谷町１９番４１号,36.11698906388889,136.13962467777776,100,
9299,私設防火水槽,美山分署,福井市味見河内町２５－２６,35.94619273888888,136.44340824166667,,
9300,公設消火栓,南消防署,福井市足羽１丁目７番２３号,36.057989030555554,136.21218022222223,300,
9301,公設消火栓,南消防署,福井市足羽１丁目７番３２号,36.05891389999999,136.21190824166663,300,
9302,公設消火栓,南消防署,福井市足羽１丁目６番１４号,36.059138866666665,136.21182224722224,100,
9303,公設消火栓,南消防署,福井市足羽１丁目６番１号,36.0602307111111,136.21146127500003,100,
9304,公設消火栓,南消防署,福井市足羽１丁目１番１号,36.061527508333334,136.21041436666667,100,
9305,河川,美山分署,福井市赤谷町,35.96074690555555,136.34436234444445,,
9306,公設消火栓,南消防署,福井市明里町２番４１号,36.06078835555556,136.19830943333335,100,
9307,公設消火栓,南消防署,福井市明里町８番３号,36.05918355833333,136.19828735555555,100,
9308,公設消火栓,中消防署,福井市幾久町９番１６号,36.08377825555555,136.22665155277775,100,
9309,公設消火栓,中消防署,福井市幾久町８番１７号,36.082525386111115,136.2262396138889,100,
9310,公設消火栓,中消防署,福井市幾久町２番１８号,36.080542641666675,136.22642666388893,100,
9311,公設消火栓,中消防署,福井市幾久町４番３号,36.08057066944444,136.22701962500003,100,
9312,私設消火栓,中消防署,福井市幾久町２－２２,36.08905073055556,136.22803953333332,100,
9313,私設防火水槽,中消防署,福井市幾久町２番２２号,36.09009659166666,136.22751261944444,,
9314,公設消火栓,中消防署,福井市幾代　２丁目１５１１番,36.08813563333333,136.22449269444442,150,
9315,公設消火栓,西安居分遣所,福井市下市町１５番２４号,36.07393063333333,136.17503346388887,300,
9316,公設消火栓,西安居分遣所,福井市下市町２１番４０号,36.07395363055556,136.17400956111112,100,
9317,公設消火栓,西安居分遣所,福井市下市町１９番１１号,36.07320571111111,136.17417353055555,300,
9318,公設消火栓,西安居分遣所,福井市下市町２１番２０号,36.07346468333333,136.17367058611111,100,
9319,公設消火栓,西安居分遣所,福井市下市町２２番３３号,36.072728761111115,136.17363457499997,100,
9320,公設消火栓,西安居分遣所,福井市下市町,36.07394163611111,136.17664931111108,300,
9321,公設消火栓,西安居分遣所,福井市下市町１５番３０号,36.074403583333336,136.17553442777773,300,
9322,公設消火栓,西安居分遣所,福井市下市町２０番９８号,36.07516450277777,136.17488550555555,100,
9323,その他,西安居分遣所,福井市下市町地係,36.07373765277778,136.17298265555556,,
9324,公設消火栓,南消防署,福井市下荒井町１３番２４０号,36.025539963888896,136.20208804166668,100,
9325,公設消火栓,南消防署,福井市下荒井町１３番２４０号,36.024752116666676,136.20328499166664,200,
9326,公設消火栓,東消防署,福井市城東４丁目２３番　　下北野公園北側,36.05918173333334,136.23957819166665,100,
9327,公設消火栓,東消防署,福井市城東３丁目１２番３２号,36.059725658333335,136.2391311916667,100,
9328,公設消火栓,東消防署,福井市城東４丁目１５番６号,36.059309675,136.23827824999998,100,
9329,公設消火栓,東消防署,福井市城東４丁目１３番,36.05830978611111,136.23824529722222,100,
9330,公設消火栓,東消防署,福井市城東４丁目３６番,36.05737399444445,136.24151416666663,150,
9331,公設消火栓,東消防署,福井市城東４丁目２７番,36.05914577777777,136.24074513611112,100,
9332,公設消火栓,東消防署,福井市城東３丁目２４番８号,36.059659724999996,136.24085110833332,100,
9333,公設消火栓,東消防署,福井市城東４丁目２２番４号,36.05775090555555,136.23998123055557,200,
9334,公設防火水槽,東分署,福井市新保１丁目地係,36.08050775555556,136.2464635777778,,
9335,私設防火水槽,東分署,福井市新保２丁目２２８番,36.078769152777774,136.24993036388892,,
9336,受水槽,東分署,福井市新保２丁目２２８番,36.07786929722222,136.2507723138889,,
9337,公設消火栓,東分署,福井市新保町３８番２１号,36.08271917222223,136.25744065277777,100,
9338,公設消火栓,東分署,福井市新保町３８番２４号,36.08221322777778,136.2574516638889,100,
9339,公設消火栓,東分署,福井市新保町３８番７号,36.08233826944444,136.25839058333335,100,
9340,公設消火栓,東分署,福井市新保町４９番１号,36.07789437222222,136.25214720277776,100,
9341,公設消火栓,東分署,福井市新保町４０番２４号,36.081036180555564,136.25459692500002,100,
9342,公設消火栓,東分署,福井市新保１丁目２０６番,36.07851610555556,136.24862248055553,150,
9343,公設消火栓,東分署,福井市新保２丁目５０３番,36.07909113333333,136.25020533333333,150,
9344,公設消火栓,臨海消防署,福井市白方町３７番６号１,36.16021852777778,136.1107236083333,150,
9345,公設消火栓,臨海消防署,福井市白方町３７番６号１,36.161941375000005,136.11216130833336,150,
9346,公設消火栓,臨海消防署,福井市白方町３７番６号１,36.16305827222223,136.11307911944445,150,
9347,公設消火栓,臨海消防署,福井市白方町３７番６号１,36.16390819444444,136.11375097777778,150,
9348,公設消火栓,臨海消防署,福井市白方町３８番２２号,36.16474011666667,136.1144308361111,150,
9349,公設消火栓,臨海消防署,福井市白方町,36.1661439888889,136.11575457500004,150,
9350,公設消火栓,臨海消防署,福井市白方町３２番,36.153770147222225,136.10945931666666,200,
9351,公設消火栓,臨海消防署,福井市白方町,36.16810774444444,136.11059395833337,150,
9352,公設消火栓,臨海消防署,福井市白方町２９番５－１,36.15896071666668,136.1166081333333,300,
9353,公設消火栓,川西分署,福井市荒谷町２４番１７号,36.116972016666665,136.1372499111111,100,
9354,公設消火栓,川西分署,福井市荒谷町１７番１１号,36.117115963888885,136.1356060722222,100,
9355,公設消火栓,川西分署,福井市荒谷町２３番３０号,36.11501120833334,136.13396723333332,100,
9356,公設消火栓,川西分署,福井市荒谷町２４番１号,36.115958102777775,136.13519511388887,100,
9357,公設消火栓,川西分署,福井市荒谷町２７番９号,36.113675377777774,136.13276734722223,100,
9358,公設消火栓,川西分署,福井市荒谷町２７番２１号,36.11233954444445,136.1319394277778,100,
9359,公設消火栓,川西分署,福井市荒谷町２９番２１号,36.111730622222225,136.1315094722222,100,
9360,公設消火栓,川西分署,福井市荒谷町４３番２１号,36.1109837111111,136.13071254999997,100,
9361,河川,川西分署,福井市荒谷町,36.11630817499999,136.14065257499996,,
9362,河川,川西分署,福井市荒谷町,36.115358186111116,136.13544808888892,,
9363,公設消火栓,南消防署,福井市一本木町５２,36.05169323333334,136.22644335555552,250,
9364,受水槽,南消防署,福井市一本木町５２　福井刑務所内舎房管理棟西側,36.05311804722222,136.22632729722218,,
9365,公設消火栓,足羽分遣所,福井市荒木町１５番２０号,36.03916256944445,136.26742721111114,100,
9366,公設消火栓,足羽分遣所,福井市荒木町１５番１８号,36.038453658333324,136.26779721944445,100,
9367,公設消火栓,足羽分遣所,福井市荒木町１４番６号,36.03856268888889,136.26880216388892,100,
9368,公設消火栓,臨海消防署,福井市免鳥町地係,36.132620630555564,136.0750287777778,100,
9369,プール,中消防署,福井市文京２丁目８　藤島高校,36.07997634166667,136.21774766944446,,
9370,公設消火栓,東消防署,福井市手寄１丁目５番,36.06046301666667,136.22286431666663,100,
9371,公設消火栓,中消防署,福井市幾代　２丁目１６３０番,36.088790647222226,136.22599064722223,100,
9372,公設消火栓,中消防署,福井市幾代　２丁目１５２１番,36.08779474444445,136.22588759166666,100,
9373,公設消火栓,中消防署,福井市幾代　２丁目１４０１番,36.08742486111112,136.22731449166668,100,
9374,公設消火栓,中消防署,福井市幾代　２丁目１４２４番１号,36.08810281944445,136.2278394972222,200,
9375,公設消火栓,越廼分署,福井市居倉町,36.00918152222222,135.98799779722222,100,
9376,公設消火栓,越廼分署,福井市居倉町,36.01047136944444,135.98780074999996,75,
9377,公設消火栓,西安居分遣所,福井市飯塚町２８番１３７号,36.062479941666666,136.18216935555554,150,
9378,公設消火栓,西安居分遣所,福井市飯塚町２８番１３９号,36.06213398333333,136.18238231944443,100,
9379,私設防火水槽,麻生津分遣所,福井市今市町４２番２１号１,36.01611422777778,136.20197545000002,,
9380,受水槽,南消防署,福井市今市町６６番,36.02262962500001,136.20861271111113,,
9381,公設消火栓,東分署,福井市新保町３９番４０号,36.081217411111105,136.25880757777776,100,
9382,公設消火栓,川西分署,福井市木下町,36.14579536111112,136.13247186666666,300,
9383,公設消火栓,北分署,福井市上野本町１丁目１７１９番,36.113727299999994,136.23722520555557,150,
9384,公設消火栓,北分署,福井市上野本町１丁目１５２９番,36.11359525555556,136.23594935277782,100,
9385,公設消火栓,北分署,福井市下森田新町２３０７番,36.106696888888884,136.2306918611111,100,
9386,公設消火栓,北分署,福井市下森田町２０６番,36.111418255555556,136.22848916944446,100,
9387,公設消火栓,北分署,福井市石盛３丁目１２１７番,36.11735081944445,136.2367112722222,100,
9388,公設消火栓,東消防署,福井市城東３丁目２３番５号,36.06003165277779,136.23998913611112,150,
9389,公設消火栓,東消防署,福井市城東４丁目２番,36.05867563611112,136.2349594472222,100,
9390,公設消火栓,東消防署,福井市城東４丁目５番８号,36.05960952777777,136.2350034,100,
9391,公設消火栓,東消防署,福井市城東４丁目２２番５号,36.057939736111116,136.23539545833333,100,
9392,公設消火栓,東消防署,福井市城東４丁目５番,36.0592455888889,136.2355483888889,100,
9393,公設消火栓,東消防署,福井市城東４丁目６０６番,36.05979454166667,136.2360123416667,100,
9394,公設消火栓,東消防署,福井市城東４丁目１０番９号,36.05828973888889,136.2366983777778,150,
9395,公設消火栓,東消防署,福井市城東４丁目８番５号,36.05952559722222,136.23675131666667,150,
9396,公設消火栓,東消防署,福井市城東４丁目３番,36.05800380000001,136.23765334166663,100,
9397,公設消火栓,東消防署,福井市城東４丁目２９番８号,36.05836489444445,136.2416891194445,100,
9398,公設消火栓,東消防署,福井市城東２丁目２番２５号,36.06036443055556,136.23476237500003,100,
9399,公設消火栓,東消防署,福井市城東２丁目１１番,36.06030650833334,136.23673428333333,100,
9400,公設消火栓,北分署,福井市上森田５丁目５０８番４号,36.10968163333334,136.2334895972222,150,
9401,公設消火栓,北分署,福井市下森田新町９１９番,36.10825064722222,136.2290350638889,100,
9402,公設消火栓,北分署,福井市下森田新町２６１８番,36.10625884722223,136.22816813333336,100,
9403,公設消火栓,北分署,福井市下森田新町２６０７番,36.106681833333326,136.22911403333336,100,
9404,公設消火栓,北分署,福井市下森田新町１８０１番,36.10844457777778,136.22777720555553,100,
9405,公設消火栓,北分署,福井市下森田新町１８０６番,36.10777565833333,136.2277851972222,100,
9406,公設消火栓,北分署,福井市下森田新町２１０番,36.10991655,136.231902775,100,
9407,公設防火水槽,臨海消防署,福井市白方町３８番２号１２,36.16149148611111,136.1188076666667,,
9408,公設防火水槽,臨海消防署,福井市白方町３６番１号,36.160766575,136.1204325722222,,
9409,私設防火水槽,臨海消防署,福井市白方町４６番,36.168212725,136.10649934444447,,
9410,私設防火水槽,臨海消防署,福井市白方町４６番,36.168718675,136.10686926944447,,
9411,私設防火水槽,臨海消防署,福井市白方町４５番５号,36.16605694722222,136.10521963055555,,
9412,私設防火水槽,臨海消防署,福井市白方町４５番５号,36.16649889444444,136.1090382472222,,
9413,私設防火水槽,臨海消防署,福井市白方町４５番５号,36.166315913888894,136.10885528055556,,
9414,受水槽,臨海消防署,福井市白方町４６番臨海３,36.16881566666667,136.10588835555555,,
9415,受水槽,臨海消防署,福井市白方町４５番５号３,36.16386316666667,136.10653668333336,,
9416,公設消火栓,臨海消防署,福井市白方町１０番４号,36.161865480555555,136.1219583111111,100,
9417,公設消火栓,臨海消防署,福井市白方町１０番１７号,36.161070558333336,136.12176340555558,100,
